# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1258       1.065920057196e-10       3.879494492677e-12       3.792560914097e-16       0.000000000000e+00       2.975408959404e-15       4.319840280131e-16      -9.099324883835e-17 
 1259       1.061115609204e-10       3.901945781989e-12      -8.589192907105e-14       0.000000000000e+00       2.966881980661e-15       4.361956655241e-16      -9.145213065029e-17 
 1260       1.056392772107e-10       3.923985730358e-12      -1.737515952678e-13       0.000000000000e+00       2.958386317199e-15       4.403968257297e-16      -9.190018384814e-17 
 1261       1.051752569230e-10       3.945605530645e-12      -2.631563399476e-13       0.000000000000e+00       2.949921831500e-15       4.445828040109e-16      -9.233724518161e-17 
 1262       1.047196028261e-10       3.966796330049e-12      -3.540624533546e-13       0.000000000000e+00       2.941488383908e-15       4.487488663209e-16      -9.276315062773e-17 
 1263       1.042724181255e-10       3.987549230026e-12      -4.464259179006e-13       0.000000000000e+00       2.933085832632e-15       4.528902491269e-16      -9.317773538953e-17 
 1264       1.038338064642e-10       4.007855286200e-12      -5.402024075363e-13       0.000000000000e+00       2.924714033738e-15       4.570021593522e-16      -9.358083389468e-17 
 1265       1.034038719238e-10       4.027705508287e-12      -6.353472871236e-13       0.000000000000e+00       2.916372841142e-15       4.610797743181e-16      -9.397227979415e-17 
 1266       1.029827190247e-10       4.047090860004e-12      -7.318156118069e-13       0.000000000000e+00       2.908062106604e-15       4.651182416862e-16      -9.435190596084e-17 
 1267       1.025704527270e-10       4.066002258993e-12      -8.295621263852e-13       0.000000000000e+00       2.899781679727e-15       4.691126794003e-16      -9.471954448826e-17 
 1268       1.021671784314e-10       4.084430576732e-12      -9.285412646835e-13       0.000000000000e+00       2.891531407949e-15       4.730581756283e-16      -9.507502668912e-17 
 1269       1.017730019797e-10       4.102366638452e-12      -1.028707148925e-12       0.000000000000e+00       2.883311136538e-15       4.769497887043e-16      -9.541818309404e-17 
 1270       1.013880296554e-10       4.119801223058e-12      -1.130013589103e-12       0.000000000000e+00       2.875120708586e-15       4.807825470710e-16      -9.574884345017e-17 
 1271       1.010123681848e-10       4.136725063039e-12      -1.232414082352e-12       0.000000000000e+00       2.866959965005e-15       4.845514492210e-16      -9.606683671982e-17 
 1272       1.006461247375e-10       4.153128844390e-12      -1.335861812319e-12       0.000000000000e+00       2.858828744520e-15       4.882514636397e-16      -9.637199107916e-17 
 1273       1.002894069269e-10       4.169003206527e-12      -1.440309648537e-12       0.000000000000e+00       2.850726883668e-15       4.918775287466e-16      -9.666413391680e-17 
 1274       9.994230545699e-11       4.184339794626e-12      -1.545710317501e-12       0.000000000000e+00       2.842654227844e-15       4.954257053496e-16      -9.694311672059e-17 
 1275       9.960484184195e-11       4.199134430024e-12      -1.652016919309e-12       0.000000000000e+00       2.834610664613e-15       4.988966485965e-16      -9.720889005306e-17 
 1276       9.927702008790e-11       4.213383976035e-12      -1.759182415701e-12       0.000000000000e+00       2.826596090773e-15       5.022921757501e-16      -9.746142943364e-17 
 1277       9.895884399215e-11       4.227085288822e-12      -1.867159458273e-12       0.000000000000e+00       2.818610401326e-15       5.056141173175e-16      -9.770071052912e-17 
 1278       9.865031714267e-11       4.240235217388e-12      -1.975900387869e-12       0.000000000000e+00       2.810653489477e-15       5.088643170776e-16      -9.792670915407e-17 
 1279       9.835144291749e-11       4.252830603571e-12      -2.085357233958e-12       0.000000000000e+00       2.802725246627e-15       5.120446321079e-16      -9.813940127142e-17 
 1280       9.806222448416e-11       4.264868282040e-12      -2.195481714023e-12       0.000000000000e+00       2.794825562369e-15       5.151569328123e-16      -9.833876299288e-17 
 1281       9.778266479915e-11       4.276345080289e-12      -2.306225232943e-12       0.000000000000e+00       2.786954324486e-15       5.182031029477e-16      -9.852477057946e-17 
 1282       9.751276660731e-11       4.287257818631e-12      -2.417538882380e-12       0.000000000000e+00       2.779111418940e-15       5.211850396512e-16      -9.869740044192e-17 
 1283       9.725253244128e-11       4.297603310191e-12      -2.529373440159e-12       0.000000000000e+00       2.771296729876e-15       5.241046534678e-16      -9.885662914130e-17 
 1284       9.700196462094e-11       4.307378360903e-12      -2.641679369658e-12       0.000000000000e+00       2.763510139612e-15       5.269638683769e-16      -9.900243338940e-17 
 1285       9.676106525283e-11       4.316579769500e-12      -2.754406819188e-12       0.000000000000e+00       2.755751528636e-15       5.297646218202e-16      -9.913479004923e-17 
 1286       9.652983622956e-11       4.325204327513e-12      -2.867505621382e-12       0.000000000000e+00       2.748020775602e-15       5.325088647282e-16      -9.925367613552e-17 
 1287       9.630827922929e-11       4.333248819264e-12      -2.980925292573e-12       0.000000000000e+00       2.740317757324e-15       5.351985615476e-16      -9.935906881524e-17 
 1288       9.609639571511e-11       4.340710021857e-12      -3.094615032185e-12       0.000000000000e+00       2.732642348774e-15       5.378356902689e-16      -9.945094540801e-17 
 1289       9.589418693452e-11       4.347584705176e-12      -3.208523722114e-12       0.000000000000e+00       2.724994423076e-15       5.404222424529e-16      -9.952928338667e-17 
 1290       9.570165391882e-11       4.353869631880e-12      -3.322599926111e-12       0.000000000000e+00       2.717373851501e-15       5.429602232584e-16      -9.959406037771e-17 
 1291       9.551879748254e-11       4.359561557393e-12      -3.436791889170e-12       0.000000000000e+00       2.709780503464e-15       5.454516514692e-16      -9.964525416177e-17 
 1292       9.534561822293e-11       4.364657229902e-12      -3.551047536913e-12       0.000000000000e+00       2.702214246518e-15       5.478985595210e-16      -9.968284267414e-17 
 1293       9.518211651931e-11       4.369153390349e-12      -3.665314474969e-12       0.000000000000e+00       2.694674946353e-15       5.503029935292e-16      -9.970680400524e-17 
 1294       9.502829253255e-11       4.373046772427e-12      -3.779539988364e-12       0.000000000000e+00       2.687162466786e-15       5.526670133154e-16      -9.971711640109e-17 
 1295       9.488414620450e-11       4.376334102574e-12      -3.893671040902e-12       0.000000000000e+00       2.679676669761e-15       5.549926924353e-16      -9.971375826383e-17 
 1296       9.474967725741e-11       4.379012099967e-12      -4.007654274551e-12       0.000000000000e+00       2.672217415342e-15       5.572821182050e-16      -9.969670815217e-17 
 1297       9.462488519334e-11       4.381077476514e-12      -4.121436008829e-12       0.000000000000e+00       2.664784561711e-15       5.595373917290e-16      -9.966594478192e-17 
 1298       9.450975568782e-11       4.382527900860e-12      -4.234964310108e-12       0.000000000000e+00       2.657377974095e-15       5.617605514932e-16      -9.962148971522e-17 
 1299       9.440421960400e-11       4.383364902275e-12      -4.348195226292e-12       0.000000000000e+00       2.649997551674e-15       5.639533431485e-16      -9.956353595363e-17 
 1300       9.430819351573e-11       4.383590999461e-12      -4.461086621140e-12       0.000000000000e+00       2.642643200970e-15       5.661174471882e-16      -9.949232079452e-17 
 1301       9.422159326986e-11       4.383208739574e-12      -4.573596110252e-12       0.000000000000e+00       2.635314826932e-15       5.682545551682e-16      -9.940808327714e-17 
 1302       9.414433398480e-11       4.382220698291e-12      -4.685681060598e-12       0.000000000000e+00       2.628012332938e-15       5.703663697289e-16      -9.931106418615e-17 
 1303       9.407633004893e-11       4.380629479867e-12      -4.797298590047e-12       0.000000000000e+00       2.620735620786e-15       5.724546046167e-16      -9.920150605522e-17 
 1304       9.401749511907e-11       4.378437717203e-12      -4.908405566903e-12       0.000000000000e+00       2.613484590694e-15       5.745209847060e-16      -9.907965317044e-17 
 1305       9.396774211896e-11       4.375648071907e-12      -5.018958609435e-12       0.000000000000e+00       2.606259141296e-15       5.765672460206e-16      -9.894575157394e-17 
 1306       9.392698323769e-11       4.372263234356e-12      -5.128914085408e-12       0.000000000000e+00       2.599059169634e-15       5.785951357558e-16      -9.880004906737e-17 
 1307       9.389512992822e-11       4.368285923760e-12      -5.238228111618e-12       0.000000000000e+00       2.591884571161e-15       5.806064122999e-16      -9.864279521544e-17 
 1308       9.387209290577e-11       4.363718888225e-12      -5.346856553418e-12       0.000000000000e+00       2.584735239729e-15       5.826028452560e-16      -9.847424134943e-17 
 1309       9.385778214633e-11       4.358564904816e-12      -5.454755024256e-12       0.000000000000e+00       2.577611067594e-15       5.845862154637e-16      -9.829464057072e-17 
 1310       9.385210688512e-11       4.352826779618e-12      -5.561878885203e-12       0.000000000000e+00       2.570511945404e-15       5.865583150211e-16      -9.810424775434e-17 
 1311       9.385497561503e-11       4.346507347803e-12      -5.668183244484e-12       0.000000000000e+00       2.563437762201e-15       5.885209473062e-16      -9.790331955244e-17 
 1312       9.386629608512e-11       4.339609473686e-12      -5.773622957014e-12       0.000000000000e+00       2.556388405415e-15       5.904759269986e-16      -9.769211439789e-17 
 1313       9.388597529902e-11       4.332136050798e-12      -5.878152623926e-12       0.000000000000e+00       2.549363760860e-15       5.924250801017e-16      -9.747089250772e-17 
 1314       9.391391951348e-11       4.324090001937e-12      -5.981726592105e-12       0.000000000000e+00       2.542363712730e-15       5.943702439640e-16      -9.723991588672e-17 
 1315       9.395003423675e-11       4.315474279242e-12      -6.084298953717e-12       0.000000000000e+00       2.535388143595e-15       5.963132673010e-16      -9.699944833092e-17 
 1316       9.399422422709e-11       4.306291864248e-12      -6.185823545743e-12       0.000000000000e+00       2.528436934401e-15       5.982560102168e-16      -9.674975543113e-17 
 1317       9.404639349122e-11       4.296545767953e-12      -6.286253949513e-12       0.000000000000e+00       2.521509964460e-15       6.002003442263e-16      -9.649110457646e-17 
 1318       9.410644528277e-11       4.286239030880e-12      -6.385543490231e-12       0.000000000000e+00       2.514607111450e-15       6.021481522762e-16      -9.622376495784e-17 
 1319       9.417428210078e-11       4.275374723138e-12      -6.483645236514e-12       0.000000000000e+00       2.507728251410e-15       6.041013287674e-16      -9.594800757158e-17 
 1320       9.424980568811e-11       4.263955944488e-12      -6.580511999919e-12       0.000000000000e+00       2.500873258739e-15       6.060617795763e-16      -9.566410522284e-17 
 1321       9.433291702996e-11       4.251985824405e-12      -6.676096334477e-12       0.000000000000e+00       2.494042006186e-15       6.080314220771e-16      -9.537233252918e-17 
 1322       9.442350922274e-11       4.239468187580e-12      -6.770353890039e-12       0.000000000000e+00       2.487234373673e-15       6.100113735116e-16      -9.507293137091e-17 
 1323       9.452144599762e-11       4.226409558368e-12      -6.863253513841e-12       0.000000000000e+00       2.480450274855e-15       6.119995062358e-16      -9.476600681672e-17 
 1324       9.462658295644e-11       4.212817178634e-12      -6.954767259731e-12       0.000000000000e+00       2.473689630841e-15       6.139928654780e-16      -9.445163005399e-17 
 1325       9.473877467762e-11       4.198698344437e-12      -7.044867044254e-12       0.000000000000e+00       2.466952361403e-15       6.159884785028e-16      -9.412987283871e-17 
