# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       6.116429420889e-10       1.441973436815e-13      -6.189417193066e-12       1.087644599710e-15       3.020969829918e-12       5.752911200459e-13      -3.301908299190e-15 
  156       6.159095183513e-10       1.432660472865e-13      -6.177148425020e-12       1.102963176193e-15       2.965650869346e-12       5.674779611996e-13      -3.243249619314e-15 
  157       6.201431216822e-10       1.422845760235e-13      -6.161448667359e-12       1.118417701753e-15       2.911622198425e-12       5.597531286448e-13      -3.182544757542e-15 
  158       6.243424647604e-10       1.412547632873e-13      -6.142286033650e-12       1.134008460436e-15       2.858852505183e-12       5.521124695901e-13      -3.120042686391e-15 
  159       6.285062509461e-10       1.401785500670e-13      -6.119630497491e-12       1.149735706966e-15       2.807309558791e-12       5.445725679348e-13      -3.056692662031e-15 
  160       6.326331503790e-10       1.390579924555e-13      -6.093453897186e-12       1.165599674707e-15       2.756955809174e-12       5.371504226701e-13      -2.993492167284e-15 
  161       6.367218255116e-10       1.378952513572e-13      -6.063729873213e-12       1.181600565906e-15       2.707752402221e-12       5.298591980032e-13      -2.931277475684e-15 
  162       6.407710114746e-10       1.366925569995e-13      -6.030433588993e-12       1.197738522326e-15       2.659671851582e-12       5.226950443450e-13      -2.870072956695e-15 
  163       6.447794417343e-10       1.354522445379e-13      -5.993542063104e-12       1.214013651185e-15       2.612686285890e-12       5.156491128456e-13      -2.809685392312e-15 
  164       6.487458221537e-10       1.341767674184e-13      -5.953034310191e-12       1.230426033784e-15       2.566763337609e-12       5.087116877128e-13      -2.749908771279e-15 
  165       6.526688533502e-10       1.328686844582e-13      -5.908891280572e-12       1.246975716905e-15       2.521869468542e-12       5.018746366380e-13      -2.690543186051e-15 
  166       6.565473009115e-10       1.315306163626e-13      -5.861095588841e-12       1.263662687140e-15       2.477980455925e-12       4.951390336991e-13      -2.631453812299e-15 
  167       6.603799303823e-10       1.301652886032e-13      -5.809631838689e-12       1.280486893432e-15       2.435071645192e-12       4.885081666573e-13      -2.572516629184e-15 
  168       6.641654846257e-10       1.287755472351e-13      -5.754486760890e-12       1.297448254507e-15       2.393114542996e-12       4.819851241597e-13      -2.513599630222e-15 
  169       6.679027051606e-10       1.273643419494e-13      -5.695649191497e-12       1.314546651157e-15       2.352079689059e-12       4.755730151601e-13      -2.454642570696e-15 
  170       6.715903989566e-10       1.259346702934e-13      -5.633109921006e-12       1.331781903413e-15       2.311945699213e-12       4.692756592874e-13      -2.395904040217e-15 
  171       6.752273766015e-10       1.244896317726e-13      -5.566861908609e-12       1.349153790469e-15       2.272690846390e-12       4.630969446138e-13      -2.337735070163e-15 
  172       6.788124308350e-10       1.230324474682e-13      -5.496900381874e-12       1.366662057179e-15       2.234290121642e-12       4.570406036269e-13      -2.280501326285e-15 
  173       6.823443561545e-10       1.215664384788e-13      -5.423222701014e-12       1.384306407533e-15       2.196717697026e-12       4.511080007464e-13      -2.224531768692e-15 
  174       6.858220100173e-10       1.200949560815e-13      -5.345827856447e-12       1.402086485565e-15       2.159954671712e-12       4.452912996077e-13      -2.169959465391e-15 
  175       6.892442561829e-10       1.186214486898e-13      -5.264717005407e-12       1.420001891831e-15       2.123981848627e-12       4.395797212989e-13      -2.116867977558e-15 
  176       6.926099450945e-10       1.171494858191e-13      -5.179893682015e-12       1.438052188705e-15       2.088777215572e-12       4.339616884862e-13      -2.065341712377e-15 
  177       6.959179320273e-10       1.156827333865e-13      -5.091363644225e-12       1.456236895155e-15       2.054318048548e-12       4.284247184347e-13      -2.015368626393e-15 
  178       6.991671335793e-10       1.142248744028e-13      -4.999134319687e-12       1.474555471771e-15       2.020587520373e-12       4.229551201465e-13      -1.966539552151e-15 
  179       7.023564753827e-10       1.127796845864e-13      -4.903215389521e-12       1.493007333444e-15       1.987568527713e-12       4.175382472206e-13      -1.918324508223e-15 
  180       7.054848740479e-10       1.113510592230e-13      -4.803619013992e-12       1.511591853353e-15       1.955241540461e-12       4.121585758275e-13      -1.870167433904e-15 
  181       7.085512542051e-10       1.099429836612e-13      -4.700359608148e-12       1.530308359213e-15       1.923586488831e-12       4.068084912532e-13      -1.821701753645e-15 
  182       7.115546013960e-10       1.085594394263e-13      -4.593453069321e-12       1.549156122910e-15       1.892588682747e-12       4.015154527066e-13      -1.773416911405e-15 
  183       7.144939131343e-10       1.072044932075e-13      -4.482917561590e-12       1.568134368932e-15       1.862233277596e-12       3.963169549451e-13      -1.726043931762e-15 
  184       7.173681820534e-10       1.058823282196e-13      -4.368773809634e-12       1.587242276883e-15       1.832503349095e-12       3.912519394028e-13      -1.680344622568e-15 
  185       7.201764117123e-10       1.045972108507e-13      -4.251044801457e-12       1.606478979323e-15       1.803381349522e-12       3.863465715987e-13      -1.636836515317e-15 
  186       7.229176655083e-10       1.033533851943e-13      -4.129754793351e-12       1.625843556353e-15       1.774853678882e-12       3.815703048532e-13      -1.594943040916e-15 
  187       7.255910214388e-10       1.021551726632e-13      -4.004930299156e-12       1.645335039475e-15       1.746906397835e-12       3.768764440226e-13      -1.553778225279e-15 
  188       7.281955565676e-10       1.010070069015e-13      -3.876600453484e-12       1.664952412531e-15       1.719523735355e-12       3.722160498491e-13      -1.512415701097e-15 
  189       7.307303614326e-10       9.991339563819e-14      -3.744796623551e-12       1.684694611341e-15       1.692689594640e-12       3.675513343723e-13      -1.470171803805e-15 
  190       7.331945845034e-10       9.887880074747e-14      -3.609551136809e-12       1.704560523837e-15       1.666392263876e-12       3.628970462817e-13      -1.427479972300e-15 
  191       7.355873910879e-10       9.790775117497e-14      -3.470898525886e-12       1.724548988792e-15       1.640620002778e-12       3.582821690605e-13      -1.385081708342e-15 
  192       7.379079492616e-10       9.700488230885e-14      -3.328875978386e-12       1.744658794997e-15       1.615359511190e-12       3.537367898861e-13      -1.343749283688e-15 
  193       7.401554430171e-10       9.617489685058e-14      -3.183522933646e-12       1.764888682497e-15       1.590597080297e-12       3.492855064247e-13      -1.304039393193e-15 
  194       7.423291127141e-10       9.542244218658e-14      -3.034879767598e-12       1.785237347646e-15       1.566322196519e-12       3.449270722374e-13      -1.265532863339e-15 
  195       7.444282177194e-10       9.475222573712e-14      -2.882989076585e-12       1.805703437285e-15       1.542524155133e-12       3.406532628848e-13      -1.227539130464e-15 
  196       7.464520236521e-10       9.416905505016e-14      -2.727896139317e-12       1.826285546355e-15       1.519190884416e-12       3.364553393481e-13      -1.189337517785e-15 
  197       7.483998158938e-10       9.367778618463e-14      -2.569648320706e-12       1.846982221929e-15       1.496310031375e-12       3.323243403660e-13      -1.150302729359e-15 
  198       7.502709410425e-10       9.328316294016e-14      -2.408293165970e-12       1.867791976872e-15       1.473872354030e-12       3.282519988884e-13      -1.110292342658e-15 
  199       7.520647686435e-10       9.298996750130e-14      -2.243880231412e-12       1.888713276043e-15       1.451868533110e-12       3.242298779281e-13      -1.069286820845e-15 
  200       7.537806781572e-10       9.280307249663e-14      -2.076461732283e-12       1.909744531192e-15       1.430288066981e-12       3.202490701005e-13      -1.027266156471e-15 
  201       7.554180590849e-10       9.272744166767e-14      -1.906092573995e-12       1.930884100383e-15       1.409119252509e-12       3.163001910025e-13      -9.842098655842e-16 
  202       7.569763244700e-10       9.276806747665e-14      -1.732829622987e-12       1.952130295547e-15       1.388350436352e-12       3.123770777263e-13      -9.401618909846e-16 
  203       7.584549522134e-10       9.292977759662e-14      -1.556729396631e-12       1.973481406934e-15       1.367973907720e-12       3.084881911196e-13      -8.954304650918e-16 
  204       7.598534469392e-10       9.321741594006e-14      -1.377850269142e-12       1.994935679289e-15       1.347982245746e-12       3.046460122208e-13      -8.504024594022e-16 
  205       7.611713270446e-10       9.363590496497e-14      -1.196253245983e-12       2.016491303340e-15       1.328367058615e-12       3.008634141710e-13      -8.054799352371e-16 
  206       7.624081248640e-10       9.419024615933e-14      -1.012001992863e-12       2.038146415241e-15       1.309118968150e-12       2.971536664354e-13      -7.610803278028e-16 
  207       7.635633974109e-10       9.488545455135e-14      -8.251620452843e-13       2.059899107229e-15       1.290228463131e-12       2.935264771610e-13      -7.175197772831e-16 
  208       7.646367590940e-10       9.572635617215e-14      -6.357983158536e-13       2.081747461545e-15       1.271688557235e-12       2.899758055777e-13      -6.746537218807e-16 
  209       7.656278515908e-10       9.671777745567e-14      -4.439774697496e-13       2.103689517802e-15       1.253492286013e-12       2.864912109354e-13      -6.322116880299e-16 
  210       7.665363336657e-10       9.786461024767e-14      -2.497687551629e-13       2.125723261482e-15       1.235631841826e-12       2.830617315405e-13      -5.899117600047e-16 
  211       7.673618813638e-10       9.917181210625e-14      -5.324403000760e-14       2.147846623411e-15       1.218098560843e-12       2.796758779356e-13      -5.474604383016e-16 
  212       7.681041969609e-10       1.006443365844e-13       1.455231036369e-13       2.170057493694e-15       1.200883764129e-12       2.763240785517e-13      -5.046157268056e-16 
  213       7.687630360883e-10       1.022869181924e-13       3.464600169618e-13       2.192353765644e-15       1.183981371330e-12       2.730062154018e-13      -4.613814495031e-16 
  214       7.693381828232e-10       1.041042734208e-13       5.494924698253e-13       2.214733293832e-15       1.167385439276e-12       2.697245866828e-13      -4.178258491030e-16 
  215       7.698294413119e-10       1.061011695609e-13       7.545437108599e-13       2.237193879418e-15       1.151089313181e-12       2.664814999451e-13      -3.740195692601e-16 
  216       7.702366359871e-10       1.082824248194e-13       9.615344531329e-13       2.259733269676e-15       1.135085615921e-12       2.632792717892e-13      -3.300356809867e-16 
  217       7.705596183540e-10       1.106528358202e-13       1.170383823665e-12       2.282349175053e-15       1.119366920264e-12       2.601190540959e-13      -2.859765945544e-16 
  218       7.707982874015e-10       1.132169545280e-13       1.381012332473e-12       2.305039322620e-15       1.103927837365e-12       2.569972268010e-13      -2.420567247199e-16 
  219       7.709525709641e-10       1.159792967477e-13       1.593339053423e-12       2.327801405240e-15       1.088763046079e-12       2.539087652364e-13      -1.985253604476e-16 
  220       7.710224195058e-10       1.189444133377e-13       1.807280646330e-12       2.350633063901e-15       1.073866613516e-12       2.508483888334e-13      -1.556403662041e-16 
  221       7.710078063534e-10       1.221168901402e-13       2.022751335088e-12       2.373531887284e-15       1.059231986044e-12       2.478105578434e-13      -1.136682765695e-16 
  222       7.709087329695e-10       1.255012724443e-13       2.239663957055e-12       2.396495432215e-15       1.044852614927e-12       2.447923460367e-13      -7.279840232822e-17 
  223       7.707252446661e-10       1.291018330760e-13       2.457933232158e-12       2.419521287405e-15       1.030723896968e-12       2.418022726395e-13      -3.287876215126e-17 
  224       7.704574163621e-10       1.329227891292e-13       2.677472663539e-12       2.442607013000e-15       1.016841342354e-12       2.388520369875e-13       6.336796427959e-18 
  225       7.701053478793e-10       1.369683758291e-13       2.898193466198e-12       2.465750119675e-15       1.003199943932e-12       2.359536977085e-13       4.510426123607e-17 
  226       7.696691641877e-10       1.412428462800e-13       3.120004547719e-12       2.488948068253e-15       9.897941697527e-13       2.331196764127e-13       8.368956928065e-17 
  227       7.691490184836e-10       1.457503978750e-13       3.342813584514e-12       2.512198292084e-15       9.766184063053e-13       2.303578201161e-13       1.223146398510e-16 
  228       7.685451011290e-10       1.504949468623e-13       3.566530366314e-12       2.535498266588e-15       9.636683348867e-13       2.276562328441e-13       1.609914343216e-16 
  229       7.678576317548e-10       1.554803389817e-13       3.791063626618e-12       2.558845443377e-15       9.509396281497e-13       2.249974884749e-13       1.996775849586e-16 
  230       7.670868567308e-10       1.607104210960e-13       4.016319949629e-12       2.582237227552e-15       9.384275008955e-13       2.223634777448e-13       2.383295173756e-16 
  231       7.662330494175e-10       1.661890407680e-13       4.242203753512e-12       2.605670977372e-15       9.261267036643e-13       2.197354004818e-13       2.769024389647e-16 
  232       7.652965115937e-10       1.719199623123e-13       4.468618603051e-12       2.629144033160e-15       9.140320471526e-13       2.170989481748e-13       3.153355613153e-16 
  233       7.642775773140e-10       1.779066100368e-13       4.695471272737e-12       2.652653806725e-15       9.021400248936e-13       2.144602251663e-13       3.535067722632e-16 
  234       7.631766097796e-10       1.841523082310e-13       4.922667903666e-12       2.676197696853e-15       8.904472789620e-13       2.118308014873e-13       3.912751255017e-16 
  235       7.619940004378e-10       1.906603626535e-13       5.150112683142e-12       2.699773060292e-15       8.789500730089e-13       2.092226151910e-13       4.284953092980e-16 
  236       7.607301692368e-10       1.974340599229e-13       5.377707830899e-12       2.723377211484e-15       8.676442870301e-13       2.066479761095e-13       4.650176021446e-16 
  237       7.593855648808e-10       2.044766669105e-13       5.605353585317e-12       2.747007422294e-15       8.565254121354e-13       2.041195696102e-13       5.006878284107e-16 
  238       7.579606637304e-10       2.117913399946e-13       5.832949719258e-12       2.770660957435e-15       8.455889758696e-13       2.016471300045e-13       5.354074340217e-16 
  239       7.564559659045e-10       2.193808479826e-13       6.060400217972e-12       2.794335183657e-15       8.348318575843e-13       1.992272293733e-13       5.693178438772e-16 
  240       7.548719994365e-10       2.272478312234e-13       6.287608857867e-12       2.818027466651e-15       8.242510426104e-13       1.968528773980e-13       6.026271874366e-16 
  241       7.532093218573e-10       2.353948894404e-13       6.514477691881e-12       2.841735135762e-15       8.138431945733e-13       1.945167928183e-13       6.355512652535e-16 
  242       7.514685204476e-10       2.438245809338e-13       6.740907038929e-12       2.865455483793e-15       8.036046510699e-13       1.922114001626e-13       6.683136314576e-16 
  243       7.496502124896e-10       2.525394217820e-13       6.966795473345e-12       2.889185766816e-15       7.935314193454e-13       1.899288264784e-13       7.011456762375e-16 
  244       7.477550416062e-10       2.615418011619e-13       7.192041371673e-12       2.912923241838e-15       7.836195610442e-13       1.876626019474e-13       7.342176990727e-16 
  245       7.457836660195e-10       2.708337234068e-13       7.416547676249e-12       2.936665282677e-15       7.738663806199e-13       1.854128799971e-13       7.674274382670e-16 
  246       7.437367700874e-10       2.804170491504e-13       7.640217392746e-12       2.960409270560e-15       7.642692987913e-13       1.831815194473e-13       8.005991997522e-16 
  247       7.416150683959e-10       2.902935768745e-13       7.862952050776e-12       2.984152556764e-15       7.548254662665e-13       1.809704085382e-13       8.335516859218e-16 
  248       7.394193060038e-10       3.004650419423e-13       8.084651696463e-12       3.007892462497e-15       7.455317602006e-13       1.787814650812e-13       8.660979395870e-16 
  249       7.371502586861e-10       3.109331156319e-13       8.305214885013e-12       3.031626278778e-15       7.363847806539e-13       1.766166366103e-13       8.980452879328e-16 
